epoch,train/loss,val/loss,learning_rate,train/time,val/time,train/confmaps/bill_end,train/confmaps/bill_base,train/confmaps/back,train/confmaps/tail,train/confmaps/neck_base
63,0.0005522018182091415,0.0005278688622638583,9.999999747378752e-05,116.44520568847656,13.91550350189209,0.00031559489434584975,0.0005460293614305556,3.851182191283442e-05,0.0011524114524945617,0.0007084618555381894
64,0.0005379828508011997,0.0005221929168328643,9.999999747378752e-05,117.30183410644531,14.173635482788086,0.00032886260305531323,0.000540885841473937,3.8342193874996156e-05,0.0011225104099139571,0.0006629056297242641
65,0.0005490153562277555,0.0005142922163940966,9.999999747378752e-05,117.64016723632812,13.624433517456055,0.00030582750332541764,0.0005517532117664814,6.596188904950395e-05,0.0011435005581006408,0.0006808338803239167
66,0.0005436487845145166,0.00049634650349617,9.999999747378752e-05,117.95379638671875,14.118799209594727,0.0003299028321634978,0.0005628253566101193,3.675738116726279e-05,0.0011119121918454766,0.0006768457824364305
67,0.0005368583370000124,0.0005357688060030341,9.999999747378752e-05,118.08892822265625,13.857693672180176,0.0003162026696372777,0.000542624678928405,3.5696626582648605e-05,0.0011037947842851281,0.0006873394013382494
68,0.000525937823113054,0.0005136817344464362,9.999999747378752e-05,120.29264831542969,14.164631843566895,0.00029613758670166135,0.0005018275114707649,3.792991265072487e-05,0.0011111815692856908,0.0006826122989878058
69,0.0005077001987956464,0.0005177826969884336,9.999999747378752e-05,118.86434936523438,14.100887298583984,0.00031617641798220575,0.0005306521197780967,3.133172867819667e-05,0.0010328273056074977,0.0006290191086009145
70,0.0005347631522454321,0.000499298854265362,9.999999747378752e-05,117.92574310302734,13.549263954162598,0.0002954218361992389,0.0005262368358671665,4.0060120227281004e-05,0.0011212023673579097,0.0006916387937963009
71,0.0005062658456154168,0.0004864970105700195,9.999999747378752e-05,120.4566421508789,13.67455005645752,0.00027850831975229084,0.0005059405229985714,3.631182335084304e-05,0.0010725560132414103,0.0006380125996656716
72,0.0005219734739512205,0.0004874105507042259,9.999999747378752e-05,117.94014739990234,14.025175094604492,0.0003006246406584978,0.0005283135105855763,3.0407902158913203e-05,0.0010845698416233063,0.0006628668634220958
73,0.000510096549987793,0.0004819919995497912,9.999999747378752e-05,116.40996551513672,13.836700439453125,0.00028894838760606945,0.0005066696321591735,3.39371181325987e-05,0.0010761736193671823,0.0006447536288760602
74,0.0005157622508704662,0.00048737452016212046,9.999999747378752e-05,116.85799407958984,13.765267372131348,0.0003082347975578159,0.0005134164821356535,3.4995082387467846e-05,0.0010605851421132684,0.0006584522780030966
75,0.0005073791253380477,0.00046539443428628147,9.999999747378752e-05,120.8521728515625,13.576911926269531,0.000307605805573985,0.000510652840603143,3.1035731808515266e-05,0.0010585349518805742,0.0006326144211925566
76,0.000502083741594106,0.00047918272321112454,9.999999747378752e-05,117.55218505859375,13.547370910644531,0.00029006425756961107,0.0004949115682393312,2.9975766665302217e-05,0.0010550121078267694,0.0006404553423635662
77,0.0004971616435796022,0.00045228912495076656,9.999999747378752e-05,116.54331970214844,14.15721321105957,0.000273105688393116,0.0004947295528836548,3.4700096875894815e-05,0.0010487997205927968,0.0006331609911285341
78,0.0005009385058656335,0.0004759352304972708,9.999999747378752e-05,116.59241485595703,13.610629081726074,0.0002756245667114854,0.0005084661534056067,3.750772521016188e-05,0.001033345004543662,0.0006497491267509758
79,0.0004893707809969783,0.0004846221418119967,9.999999747378752e-05,118.7446060180664,14.94503402709961,0.00029406894464045763,0.00047622754937037826,3.0255621823016554e-05,0.0010329218348488212,0.000614191812928766
80,0.0004862550995312631,0.00046210645814426243,9.999999747378752e-05,116.34717559814453,13.860549926757812,0.00027154135750606656,0.0005056933732703328,3.2851214200491086e-05,0.0010092878947034478,0.0006110171671025455
81,0.0004840346227865666,0.000474222149932757,9.999999747378752e-05,115.37416076660156,13.689126968383789,0.0002814059844240546,0.0004887122195214033,2.703197969822213e-05,0.0010131392627954483,0.0006098834564909339
82,0.0004733281384687871,0.0005027412553317845,9.999999747378752e-05,118.24166107177734,14.112411499023438,0.0002591503143776208,0.00046383545850403607,3.5079443478025496e-05,0.0010040020570158958,0.0006052871467545629
83,0.0004894052981399,0.0004594133934006095,9.999999747378752e-05,117.62802124023438,13.543142318725586,0.0002805811236612499,0.0004795706190634519,4.314677426009439e-05,0.0010252052452415228,0.0006185226375237107
84,0.00047121907118707895,0.0004343966138549149,9.999999747378752e-05,116.36832427978516,13.686925888061523,0.000255604914855212,0.000448696780949831,3.140757326036692e-05,0.0010106790577992797,0.0006091260001994669
85,0.0004592307668644935,0.0004370872920844704,4.999999873689376e-05,116.49646759033203,13.814522743225098,0.000260684551903978,0.00046064838534221053,2.8315042072790675e-05,0.0009423483279533684,0.0006082465406507254
86,0.00045479676919057965,0.0004274994716979563,4.999999873689376e-05,116.93746185302734,13.705141067504883,0.00026297030854038894,0.0004593917110469192,2.5818471840466373e-05,0.0009428869234398007,0.0005829166038893163
87,0.00043129854020662606,0.0004383597697596997,4.999999873689376e-05,115.89592742919922,13.909592628479004,0.0002600841107778251,0.00041951765888370574,2.8933915018569678e-05,0.0009230021387338638,0.0005264984210953116
88,0.00044323792099021375,0.0004460798518266529,4.999999873689376e-05,116.83592224121094,14.160375595092773,0.00023511116160079837,0.00043278667726553977,2.4303351892740466e-05,0.0009413013467565179,0.0005826869746670127
89,0.0004405170911923051,0.00043518136953935027,4.999999873689376e-05,115.41173553466797,13.829042434692383,0.00024623764329589903,0.0004204146680422127,2.4834465875755996e-05,0.000922490784432739,0.0005828116554766893
90,0.000435303634731099,0.0004223805735819042,4.999999873689376e-05,116.59895324707031,13.522102355957031,0.000235090556088835,0.0004255028034094721,2.6966123186866753e-05,0.0009192950092256069,0.0005693092825822532
91,0.0004433715657796711,0.0004222460847813636,4.999999873689376e-05,119.88188171386719,15.38499927520752,0.00027004507137462497,0.00043492726399563253,2.7689875423675403e-05,0.0009088157094083726,0.0005753797013312578
92,0.00043350929627195,0.0004347687354311347,4.999999873689376e-05,116.89033508300781,13.743237495422363,0.0002475459186825901,0.00040852828533388674,2.4264290914288722e-05,0.0009217919432558119,0.0005633840337395668
93,0.00043113992433063686,0.00042804746772162616,4.999999873689376e-05,116.9886703491211,13.96446418762207,0.0002426330029265955,0.0004097578057553619,2.598944411147386e-05,0.0009014065726660192,0.0005759127670899034
94,0.00043167758849449456,0.000415376212913543,4.999999873689376e-05,118.08607482910156,13.661124229431152,0.00023127887106966227,0.00042904188740067184,2.7133661205880344e-05,0.0009223058586940169,0.0005458808736875653
95,0.00043070290121249855,0.00042674908763729036,4.999999873689376e-05,117.85618591308594,14.39924144744873,0.00024413563369307667,0.0004252277431078255,2.3463335310225375e-05,0.0008948613540269434,0.0005684075877070427
96,0.00042370057781226933,0.00042351792217232287,4.999999873689376e-05,116.35289764404297,13.647675514221191,0.00023527577286586165,0.00038904399843886495,2.6324865757487714e-05,0.0008980663260444999,0.0005697926972061396
97,0.00043843447929248214,0.00041829876136034727,4.999999873689376e-05,118.10537719726562,13.97944450378418,0.00024851321359165013,0.00042735831812024117,2.7258272893959656e-05,0.0009163043578155339,0.0005740298656746745
98,0.0004232650971971452,0.00041867487016133964,4.999999873689376e-05,118.92074584960938,13.856087684631348,0.00023146199237089604,0.0004226620076224208,2.5015971914399415e-05,0.0008966291206888855,0.0005405560950748622
99,0.0004192274354863912,0.00041796485311351717,4.999999873689376e-05,117.35181427001953,14.169336318969727,0.0002087094762828201,0.0003932994441129267,2.42353980866028e-05,0.0009176419116556644,0.0005498317186720669
100,0.00043003770406357944,0.0004142347606830299,4.999999873689376e-05,119.74864196777344,14.825620651245117,0.00025978038320317864,0.00043385999742895365,2.824487273755949e-05,0.0008731161942705512,0.0005564698367379606
101,0.0004107614513486624,0.0004306728660594672,4.999999873689376e-05,118.01274108886719,13.768869400024414,0.0002314289886271581,0.00037212949246168137,2.4173650672310032e-05,0.0008659206796437502,0.0005601548473350704
102,0.000423337216489017,0.00041510933078825474,4.999999873689376e-05,116.514892578125,13.54412841796875,0.00021931131777819246,0.0004011838464066386,2.4622479031677358e-05,0.0008985398453660309,0.0005736211896874011
103,0.0004157689108978957,0.0004042389919050038,4.999999873689376e-05,119.30577087402344,13.793075561523438,0.0002292637509526685,0.0004178030358161777,2.7871721613337286e-05,0.0008766849059611559,0.0005272214766591787
104,0.0004153198387939483,0.00042751303408294916,4.999999873689376e-05,117.42912292480469,13.678176879882812,0.00023343059001490474,0.0003975893196184188,2.5288909455412067e-05,0.0008749811677262187,0.000542969151865691
105,0.0004240954003762454,0.00042074787779711187,4.999999873689376e-05,120.28756713867188,14.993592262268066,0.00023181966389529407,0.0004074681783095002,2.5695744625409134e-05,0.0008765641250647604,0.0005796377081423998
106,0.000405693834181875,0.000428716535679996,4.999999873689376e-05,117.2945327758789,14.13267707824707,0.00021195458248257637,0.0003808807232417166,2.69578376901336e-05,0.0008656640420667827,0.0005430120509117842
107,0.0004084983957000077,0.0004166440339758992,4.999999873689376e-05,116.71175384521484,13.54859733581543,0.00022399076260626316,0.00039307537372224033,2.478805799910333e-05,0.0008562111761420965,0.000540229375474155
108,0.0003943892370443791,0.0004004952497780323,4.999999873689376e-05,117.65800476074219,14.189590454101562,0.0002005406131502241,0.0003599809424486011,2.324806700926274e-05,0.0008403875399380922,0.000547788804396987
109,0.0004169299209024757,0.0004074104072060436,4.999999873689376e-05,119.27061462402344,14.306655883789062,0.0002452967455610633,0.00040248470031656325,2.441477045067586e-05,0.0008802740485407412,0.0005334788002073765
110,0.00040771847125142813,0.0004128325672354549,4.999999873689376e-05,117.55522155761719,13.682317733764648,0.00021992494293954223,0.00038421142380684614,2.5658462618594058e-05,0.0008505126461386681,0.0005608334322459996
111,0.000394715229049325,0.00040320237167179585,4.999999873689376e-05,118.10982513427734,13.987560272216797,0.00021925494365859777,0.00037533932481892407,2.4071894586086273e-05,0.0008431837195530534,0.0005117265391163528
112,0.00041285439510829747,0.0004190995532553643,4.999999873689376e-05,115.14340209960938,14.299901962280273,0.00022475120204035193,0.0003763482382055372,2.8090680643799715e-05,0.0008711237460374832,0.0005628842045553029
113,0.0004045740352012217,0.0003988155513070524,4.999999873689376e-05,115.57378387451172,13.884275436401367,0.00023136236995924264,0.00037054403219372034,2.377402961428743e-05,0.0008402812527492642,0.0005569083150476217
114,0.00040100872865878046,0.00040428119245916605,4.999999873689376e-05,117.0076675415039,13.968788146972656,0.00023158863768912852,0.00039229626418091357,2.5972061848733574e-05,0.0008322556386701763,0.0005198378930799663
115,0.00039721481152810156,0.00040856588748283684,4.999999873689376e-05,117.41558074951172,13.934578895568848,0.0001987582800211385,0.0003748976450879127,2.2514390366268344e-05,0.0008504209690727293,0.0005408193683251739
116,0.0003986348456237465,0.00040594497113488615,4.999999873689376e-05,116.46635437011719,14.082196235656738,0.00021114498667884618,0.000357707409420982,2.334794044145383e-05,0.000850040465593338,0.0005509332404471934
117,0.00039391109021380544,0.0004003799404017627,4.999999873689376e-05,116.85076904296875,14.002190589904785,0.00021739873045589775,0.00037559858174063265,2.3008538846625015e-05,0.000798082968685776,0.0005532032810151577
118,0.0004072354349773377,0.0004118205397389829,4.999999873689376e-05,117.92527770996094,14.333502769470215,0.00024158097221516073,0.00040924863424152136,2.3629430870641954e-05,0.0008429810404777527,0.0005187371280044317
119,0.00039309076964855194,0.0004013616999145597,4.999999873689376e-05,117.798583984375,13.813425064086914,0.00020874995971098542,0.0003685230913106352,2.427966501272749e-05,0.0008228622609749436,0.0005373980384320021
120,0.0003928875084966421,0.0003906180209014565,4.999999873689376e-05,117.18075561523438,14.12110710144043,0.00022707630705554038,0.0003747521841432899,2.4261300495709293e-05,0.000810878467746079,0.00052845902973786
121,0.0003869079810101539,0.0004004182410426438,2.499999936844688e-05,118.3885498046875,13.859114646911621,0.00020836637122556567,0.00035893628955818713,2.3941376639413647e-05,0.0008228881633840501,0.0005204076878726482
122,0.0003756081860046834,0.0003835246025118977,2.499999936844688e-05,118.33956909179688,13.605649948120117,0.00021108951477799565,0.00033791575697250664,2.2204196284292266e-05,0.0007832180126570165,0.0005200751475058496
123,0.0003877136914525181,0.0003951876424252987,2.499999936844688e-05,117.40930938720703,14.073542594909668,0.00021244064555503428,0.00036617674049921334,2.183867763960734e-05,0.0008099613478407264,0.0005281511694192886
124,0.00037744612200185657,0.0003990104887634516,2.499999936844688e-05,116.78240203857422,14.297800064086914,0.0002087248576572165,0.0003555644361767918,2.1334031771402806e-05,0.0007986024720594287,0.0005033125053159893
125,0.0003770303737837821,0.0003875724505633116,2.499999936844688e-05,116.9241943359375,13.7765531539917,0.0002044459542958066,0.0003481344028841704,2.2253489078138955e-05,0.0007833733106963336,0.0005279582692310214
126,0.00038143614074215293,0.0003880901786033064,2.499999936844688e-05,119.697509765625,13.998453140258789,0.00020208876230753958,0.0003588141407817602,2.1668192857760005e-05,0.0008057055529206991,0.0005189043586142361
127,0.0003580172488000244,0.0003842059522867203,2.499999936844688e-05,117.80300903320312,13.905866622924805,0.00018382399866823107,0.000313572003506124,2.095966920023784e-05,0.0007693783263675869,0.0005046029691584408
128,0.00036982764140702784,0.00038886009133420885,2.499999936844688e-05,117.93225860595703,13.707086563110352,0.00019841645553242415,0.00034059653989970684,2.0217958081047982e-05,0.0007908763946034014,0.0004990310990251601
129,0.00037690650788135827,0.0003871808585245162,2.499999936844688e-05,117.32279205322266,14.156489372253418,0.0001955662592081353,0.00036435105721466243,2.325731657037977e-05,0.0008000272791832685,0.0005017194780521095
130,0.0003668949648272246,0.00038444483652710915,1.249999968422344e-05,118.2303237915039,13.753661155700684,0.00019136315677314997,0.0003500747261568904,2.0629737264243886e-05,0.0007664155564270914,0.0005049778264947236
131,0.0003571044362615794,0.0003800125268753618,1.249999968422344e-05,117.49952697753906,14.129743576049805,0.00019172084284946322,0.00033375367638655007,1.982119465537835e-05,0.0007598632364533842,0.00048036317457444966
132,0.0003729333693627268,0.0003824511368293315,1.249999968422344e-05,117.41207122802734,14.072940826416016,0.00020200529252178967,0.0003558208991307765,2.1166113583603874e-05,0.0007768977084197104,0.0005104949814267457
133,0.0003620964998845011,0.00038463182863779366,1.249999968422344e-05,117.83443450927734,13.959144592285156,0.00020131346536800265,0.0003356891393195838,2.1046678739367053e-05,0.0007446885574609041,0.0005077444948256016
134,0.00036620034370571375,0.00038176189991645515,1.249999968422344e-05,121.37529754638672,14.99812126159668,0.00018135050777345896,0.0003468467912171036,2.1218333131400868e-05,0.0007810636889189482,0.0005020397366024554
135,0.0003636259934864938,0.0003840734134428203,1.249999968422344e-05,116.94184875488281,13.673068046569824,0.00021331003517843783,0.0003357933310326189,1.9608445654739626e-05,0.0007538241916336119,0.0004981527454219759
136,0.00036653599818237126,0.0003814944939222187,1.249999968422344e-05,117.64285278320312,13.981460571289062,0.00020314630819484591,0.00033519629505462945,2.0955920263077132e-05,0.0007914448506198823,0.0004819364985451102
137,0.00035081239184364676,0.0003742588742170483,1.249999968422344e-05,117.17415618896484,13.756684303283691,0.00018132338300347328,0.0003060450544580817,2.0750954718096182e-05,0.0007436637533828616,0.0005036788643337786
138,0.00036090207868255675,0.0003802685532718897,1.249999968422344e-05,119.85824584960938,14.275740623474121,0.00019410563982091844,0.000333881180267781,2.0248473447281867e-05,0.0007649167673662305,0.0004913582815788686
