epoch,train/loss,val/loss,learning_rate,train/time,val/time
31,0.0004939907230436802,0.0007692804792895913,4.999999873689376e-05,572.8836059570312,61.51656723022461
32,0.0005040070391260087,0.0004266421892680228,4.999999873689376e-05,569.7839965820312,61.63679885864258
33,0.00050206488231197,0.0005993731319904327,4.999999873689376e-05,564.934326171875,61.20431900024414
34,0.0005009091109968722,0.0004458452167455107,4.999999873689376e-05,563.681396484375,61.41279983520508
35,0.00044436295866034925,0.0004107162822037935,4.999999873689376e-05,569.5128173828125,61.881072998046875
36,0.00045296791358850896,0.0005182776367291808,4.999999873689376e-05,570.9739990234375,61.57701110839844
37,0.00045361812226474285,0.00039208956877700984,4.999999873689376e-05,571.4900512695312,61.530982971191406
38,0.00043484001071192324,0.00038231731741689146,4.999999873689376e-05,570.7291259765625,61.85992431640625
39,0.0004370797541923821,0.00036140443990007043,4.999999873689376e-05,568.6951904296875,61.07138442993164
40,0.00039075539098121226,0.0003767705347854644,4.999999873689376e-05,569.1883544921875,61.061744689941406
41,0.00044784380588680506,0.0004000422777608037,4.999999873689376e-05,568.7763061523438,61.80891036987305
42,0.00040574214654043317,0.0003256145864725113,4.999999873689376e-05,570.4061889648438,61.221046447753906
43,0.00040756899397820234,0.00039152184035629034,4.999999873689376e-05,568.8115234375,61.03896713256836
44,0.0003939229645766318,0.000393667200114578,4.999999873689376e-05,566.7188110351562,61.40448760986328
45,0.00040402048034593463,0.0004884649533778429,4.999999873689376e-05,570.7062377929688,61.56424331665039
46,0.0004096517513971776,0.0003629931597970426,4.999999873689376e-05,570.6953125,61.90823745727539
47,0.00040555695886723697,0.0003624693490564823,4.999999873689376e-05,569.3330078125,61.40790939331055
48,0.0004031621792819351,0.00037688808515667915,4.999999873689376e-05,569.6331176757812,61.59648513793945
49,0.00036522821756079793,0.00032422051299363375,4.999999873689376e-05,569.2882690429688,61.317752838134766
50,0.00033402955159544945,0.00031335101812146604,2.499999936844688e-05,573.4671020507812,61.80405044555664
51,0.00030175058054737747,0.0003005271137226373,2.499999936844688e-05,567.5064086914062,61.1767692565918
52,0.00035804661456495523,0.0003388208569958806,2.499999936844688e-05,569.8881225585938,61.73602294921875
53,0.0003078389563597739,0.0003007228660862893,2.499999936844688e-05,573.658447265625,62.00233459472656
54,0.000325683387927711,0.0003136520681437105,2.499999936844688e-05,571.3783569335938,61.7180061340332
55,0.00029747019289061427,0.00028922149795107543,2.499999936844688e-05,571.4160766601562,61.76670455932617
56,0.0003159322077408433,0.0002837415668182075,2.499999936844688e-05,572.4144897460938,61.45347213745117
57,0.00030374148627743125,0.00028826427296735346,2.499999936844688e-05,571.7677001953125,61.918540954589844
58,0.0003290482854936272,0.000271132739726454,2.499999936844688e-05,572.0365600585938,61.74193572998047
59,0.0003179466293659061,0.0002739069750532508,2.499999936844688e-05,571.8690795898438,61.66456985473633
60,0.00030142508330754936,0.0002925893059000373,2.499999936844688e-05,570.9417724609375,61.524742126464844
61,0.0003167229879181832,0.0002858225197996944,2.499999936844688e-05,566.5614013671875,61.46841812133789
62,0.00033271696884185076,0.0003384995798114687,2.499999936844688e-05,570.1790161132812,61.431419372558594
63,0.00030590625829063356,0.0002630213857628405,2.499999936844688e-05,570.0383911132812,61.70560073852539
64,0.0003043555479962379,0.00033041706774383783,2.499999936844688e-05,573.7556762695312,61.58435821533203
65,0.0002909405739046633,0.0003171376883983612,2.499999936844688e-05,573.4330444335938,61.786109924316406
66,0.0002863554109353572,0.0002680498582776636,2.499999936844688e-05,574.2672119140625,61.97862243652344
67,0.00030502560548484325,0.0002680556499399245,2.499999936844688e-05,574.88330078125,61.74701690673828
68,0.0002952387440018356,0.0002540445711929351,2.499999936844688e-05,576.374755859375,61.297210693359375
69,0.00028612519963644445,0.00029555679066106677,2.499999936844688e-05,570.347900390625,61.8203239440918
70,0.00028832905809395015,0.00028214495978318155,2.499999936844688e-05,574.5178833007812,61.43564224243164
71,0.00030182331101968884,0.00023798061010893434,2.499999936844688e-05,576.5051879882812,61.23372268676758
72,0.0002734005101956427,0.0002629679220262915,2.499999936844688e-05,569.446533203125,61.508888244628906
73,0.0002646257053129375,0.00035092647885903716,2.499999936844688e-05,570.8374633789062,61.983097076416016
74,0.00029488280415534973,0.0002905712462961674,2.499999936844688e-05,568.3583984375,61.4000358581543
75,0.00026654350222088397,0.00026638671988621354,2.499999936844688e-05,569.0665283203125,61.91288757324219
76,0.0002510851190891117,0.0003120735927950591,2.499999936844688e-05,571.1942749023438,61.771671295166016
77,0.0003213666204828769,0.0002742856740951538,2.499999936844688e-05,570.7534790039062,62.19207000732422
78,0.0002551049110479653,0.00025853345869109035,2.499999936844688e-05,569.846435546875,61.31584548950195
79,0.0002418432995909825,0.00026884640101343393,1.249999968422344e-05,570.4064331054688,61.678104400634766
80,0.00026742552290670574,0.0002468317106831819,1.249999968422344e-05,569.8307495117188,61.13703536987305
81,0.0002476350055076182,0.0002804983814712614,1.249999968422344e-05,566.85986328125,61.08810806274414
82,0.0002481367264408618,0.000251838966505602,1.249999968422344e-05,566.1864013671875,61.668941497802734
83,0.00024829283938743174,0.00022048188839107752,1.249999968422344e-05,566.4508666992188,61.526084899902344
84,0.0002520564303267747,0.00024517072597518563,1.249999968422344e-05,570.2026977539062,61.89038848876953
85,0.00022702576825395226,0.0002750708081293851,1.249999968422344e-05,569.6157836914062,61.29180908203125
86,0.0002667984226718545,0.00024685071548447013,1.249999968422344e-05,567.7665405273438,61.91988754272461
87,0.00023310068354476243,0.0002442725235596299,1.249999968422344e-05,569.3395385742188,61.81900405883789
88,0.0002392273599980399,0.0002385563711868599,1.249999968422344e-05,572.3413696289062,61.215415954589844
89,0.00026658212300390005,0.00026324097416363657,1.249999968422344e-05,567.9527587890625,61.54035186767578
90,0.00023388546833302826,0.00022494471340905875,1.249999968422344e-05,568.2506103515625,62.106231689453125
91,0.00023209737264551222,0.0002320244093425572,6.24999984211172e-06,571.2713623046875,60.89332962036133
92,0.0002458814124111086,0.00023596655228175223,6.24999984211172e-06,570.05859375,61.76162338256836
93,0.00022104944218881428,0.0002619204460643232,6.24999984211172e-06,572.451171875,61.78870391845703
94,0.00023327268718276173,0.0002407277061138302,6.24999984211172e-06,569.8189086914062,61.516632080078125
95,0.00021661134087480605,0.0002160129661206156,6.24999984211172e-06,568.1776123046875,61.620155334472656
96,0.00021781887335237116,0.00023653043899685144,6.24999984211172e-06,569.03369140625,61.80738830566406
97,0.00021755335910711437,0.00023438746575266123,6.24999984211172e-06,570.5712280273438,61.76671600341797
98,0.0002397871285211295,0.00024253892479464412,6.24999984211172e-06,571.885986328125,61.905418395996094
99,0.00023610517382621765,0.00022958198678679764,6.24999984211172e-06,570.2373657226562,61.86141586303711
100,0.00021803884010296315,0.00022142476518638432,6.24999984211172e-06,569.4790649414062,61.1478157043457
101,0.00022723326401319355,0.00023091345792636275,6.24999984211172e-06,569.2259521484375,61.664608001708984
102,0.0002279602485941723,0.00023835930915083736,6.24999984211172e-06,572.7158813476562,61.97560119628906
103,0.0002153120149159804,0.0002282119676237926,3.12499992105586e-06,573.816162109375,61.71296310424805
104,0.0002315941237611696,0.0002364574756938964,3.12499992105586e-06,570.6791381835938,61.85352325439453
105,0.00023232681269291788,0.0002147691702703014,3.12499992105586e-06,572.4401245117188,61.64404296875
106,0.00021227430261205882,0.00021963485050946474,3.12499992105586e-06,571.2430419921875,61.68264389038086
107,0.00020791175484191626,0.0002198940492235124,3.12499992105586e-06,566.685546875,61.13547897338867
108,0.00019633787451311946,0.00022386533964890987,3.12499992105586e-06,566.9168090820312,61.511375427246094
109,0.0002530949132051319,0.0002121932920999825,3.12499992105586e-06,567.6277465820312,61.90281295776367
110,0.0001972085883608088,0.0002162741293432191,3.12499992105586e-06,570.9403076171875,61.48491668701172
111,0.0002317020553164184,0.00021337484940886497,3.12499992105586e-06,567.4532470703125,61.27334976196289
112,0.0001997457875404507,0.00021888830815441906,3.12499992105586e-06,567.7056274414062,61.13926315307617
113,0.00023294593847822398,0.00021999521413818002,3.12499992105586e-06,565.9573974609375,61.781829833984375
114,0.0001982838148251176,0.00022705421724822372,3.12499992105586e-06,570.6900024414062,61.600948333740234
115,0.0002128103224094957,0.0002238149318145588,3.12499992105586e-06,571.1063232421875,61.5276985168457
116,0.00022434785205405205,0.00021278475469443947,3.12499992105586e-06,573.8004760742188,62.02290725708008
117,0.00020641754963435233,0.00021568863303400576,1.56249996052793e-06,569.1644287109375,61.37591552734375
118,0.00019692305068019778,0.0002165305195376277,1.56249996052793e-06,574.0006103515625,61.4925422668457
119,0.0002055630466202274,0.00021116265270393342,1.56249996052793e-06,570.8466796875,61.56012725830078
120,0.0002090174675686285,0.0002234452695120126,1.56249996052793e-06,569.99658203125,61.02293014526367
121,0.0002086769527522847,0.0002168174396501854,1.56249996052793e-06,565.6817016601562,61.62434387207031
122,0.00021460872085299343,0.00021679329802282155,1.56249996052793e-06,564.7886352539062,61.30925369262695
123,0.0002219711459474638,0.00021551881218329072,1.56249996052793e-06,566.2140502929688,61.3163948059082
124,0.00018201745115220547,0.00021367848967202008,1.56249996052793e-06,572.3082885742188,61.54217529296875
125,0.00022128407726995647,0.00021330799791030586,1.56249996052793e-06,570.73828125,61.42142868041992
126,0.00020963932911399752,0.00021647880203090608,1.56249996052793e-06,565.7546997070312,61.500755310058594
127,0.00020545610459521413,0.00021686377294827253,7.81249980263965e-07,566.5532836914062,61.42947769165039
128,0.00020813997252844274,0.00021214026492089033,7.81249980263965e-07,568.7667236328125,61.399818420410156
129,0.0002041445259237662,0.0002244765346404165,7.81249980263965e-07,567.7733154296875,61.00372314453125
130,0.000211424267035909,0.0002138869313057512,7.81249980263965e-07,568.1762084960938,61.252723693847656
131,0.00020363664953038096,0.00021697684132959694,7.81249980263965e-07,564.9578857421875,61.44538497924805
132,0.0002167082711821422,0.00021464053133968264,7.81249980263965e-07,569.4210205078125,61.33019256591797
133,0.00019655533833429217,0.00022006171639077365,7.81249980263965e-07,571.1796875,61.20811462402344
134,0.00018969560915138572,0.00021414195362012833,7.81249980263965e-07,565.1666259765625,61.641822814941406
135,0.00021312876197043806,0.00021384967840276659,7.81249980263965e-07,561.6068115234375,60.587947845458984
136,0.00020592646615114063,0.00021599770116154104,3.906249901319825e-07,566.7156372070312,61.6012077331543
137,0.00018915477267000824,0.00021449217456392944,3.906249901319825e-07,569.21044921875,61.25889587402344
138,0.00020639582362491637,0.00021579866006504744,3.906249901319825e-07,570.1177978515625,61.640525817871094
139,0.0001960743684321642,0.00021428313630167395,3.906249901319825e-07,569.3699951171875,61.66732406616211
